Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
99107;Boyds;WA;48.84269;-118.182764;-8;1;48.84269,-118.182764
99341;Lind;WA;46.912194;-118.63676;-8;1;46.912194,-118.63676
20201;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20233;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
40997;Walker;KY;36.888893;-83.66257;-5;1;36.888893,-83.66257
20035;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20585;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99144;Lamona;WA;47.60894;-118.399551;-8;1;47.60894,-118.399551
60183;Wasco;IL;41.936977;-88.420178;-6;1;41.936977,-88.420178
20082;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20090;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20019;Washington;DC;38.891445;-76.93811;-5;1;38.891445,-76.93811
20024;Washington;DC;38.880112;-77.02362;-5;1;38.880112,-77.02362
20536;Washington;DC;38.901211;-77.016948;-5;1;38.901211,-77.016948
20744;Fort Washington;MD;38.756347;-76.99034;-5;1;38.756347,-76.99034
20502;Washington;DC;38.89872;-77.036198;-5;1;38.89872,-77.036198
20591;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98368;Port Townsend;WA;48.100255;-122.79736;-8;1;48.100255,-122.79736
98609;Carrolls;WA;46.071482;-122.864838;-8;1;46.071482,-122.864838
20350;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99371;Washtucna;WA;46.782783;-118.2869;-8;1;46.782783,-118.2869
98324;Carlsborg;WA;48.18315;-123.872972;-8;1;48.18315,-123.872972
99401;Anatone;WA;46.086657;-117.2491;-8;1;46.086657,-117.2491
70589;Washington;LA;30.653805;-92.05479;-6;1;30.653805,-92.05479
04572;Waldoboro;ME;44.10637;-69.37177;-5;1;44.10637,-69.37177
98059;Renton;WA;47.493031;-122.14169;-8;1;47.493031,-122.14169
20572;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98199;Seattle;WA;47.64767;-122.39758;-8;1;47.64767,-122.39758
98349;Lakebay;WA;47.268551;-122.76897;-8;1;47.268551,-122.76897
98685;Vancouver;WA;45.709555;-122.68473;-8;1;45.709555,-122.68473
99129;Fruitland;WA;48.003202;-118.21339;-8;1;48.003202,-118.21339
98614;Chinook;WA;46.282397;-123.93844;-8;1;46.282397,-123.93844
51466;Wall Lake;IA;42.256867;-95.09307;-6;1;42.256867,-95.09307
38587;Walling;TN;35.869657;-85.61165;-6;1;35.869657,-85.61165
20001;Washington;DC;38.907711;-77.01732;-5;1;38.907711,-77.01732
98674;Woodland;WA;45.928662;-122.70284;-8;1;45.928662,-122.70284
20197;Waterford;VA;39.191333;-77.63118;-5;1;39.191333,-77.63118
53186;Waukesha;WI;43.015289;-88.20924;-6;1;43.015289,-88.20924
43741;Wayne;OH;39.884291;-81.106797;-5;1;39.884291,-81.106797
41666;Wayland;KY;37.446983;-82.80852;-5;1;37.446983,-82.80852
13480;Waterville;NY;42.922823;-75.36494;-5;1;42.922823,-75.36494
17776;Waterville;PA;41.36958;-77.38615;-5;1;41.36958,-77.38615
44484;Warren;OH;41.226957;-80.76475;-5;1;41.226957,-80.76475
28398;Warsaw;NC;34.993016;-78.08407;-5;1;34.993016,-78.08407
55391;Wayzata;MN;44.963063;-93.52912;-6;1;44.963063,-93.52912
20055;Washington;DC;38.901633;-77.020959;-5;1;38.901633,-77.020959
20593;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
02893;West Warwick;RI;41.70375;-71.51857;-5;1;41.70375,-71.51857
06710;Waterbury;CT;41.569496;-73.04484;-5;1;41.569496,-73.04484
20003;Washington;DC;38.881762;-76.99447;-5;1;38.881762,-76.99447
20008;Washington;DC;38.934866;-77.06039;-5;1;38.934866,-77.06039
20039;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
03609;North Walpole;NH;43.142254;-72.4483;-5;1;43.142254,-72.4483
20251;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98446;Tacoma;WA;47.1309;-122.37589;-8;1;47.1309,-122.37589
99013;Ford;WA;47.889348;-117.82325;-8;1;47.889348,-117.82325
20388;Washington;DC;38.872552999999996;-76.996605;-5;1;38.872553,-76.996605
20570;Washington;DC;38.899061;-77.040149;-5;1;38.899061,-77.040149
46856;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
98345;Keyport;WA;47.702342;-122.62554;-8;1;47.702342,-122.62554
99361;Waitsburg;WA;46.209202;-118.15884;-8;1;46.209202,-118.15884
98354;Milton;WA;47.248208;-122.31737;-8;1;47.248208,-122.31737
98812;Brewster;WA;48.112268;-119.75203;-8;1;48.112268,-119.75203
99127;Saint John;WA;46.838747;-117.644337;-8;1;46.838747,-117.644337
99152;Metaline;WA;48.858688;-117.39106;-8;1;48.858688,-117.39106
98532;Chehalis;WA;46.630721;-123.01599;-8;1;46.630721,-123.01599
98003;Federal Way;WA;47.311072;-122.31188;-8;1;47.311072,-122.31188
98050;Preston;WA;47.536015;-121.931195;-8;1;47.536015,-121.931195
98071;Auburn;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
98625;Kalama;WA;46.015873;-122.79718;-8;1;46.015873,-122.79718
20241;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99004;Cheney;WA;47.466974;-117.60575;-8;1;47.466974,-117.60575
28909;Warne;NC;34.994752;-83.90161;-5;1;34.994752,-83.90161
20441;Washington;DC;38.923861;-77.036349;-5;1;38.923861,-77.036349
20523;Washington;DC;38.89449;-77.047807;-5;1;38.89449,-77.047807
20074;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98257;La Conner;WA;48.393063;-122.50476;-8;1;48.393063,-122.50476
20469;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98286;Shaw Island;WA;48.575362;-122.96643;-8;1;48.575362,-122.96643
46792;Warren;IN;40.683261;-85.43218;-5;0;40.683261,-85.43218
52170;Waterville;IA;43.212565;-91.29941;-6;1;43.212565,-91.29941
58074;Wahpeton;ND;46.283291;-96.917614;-6;1;46.283291,-96.917614
20217;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20317;Washington;DC;38.931161;-77.010298;-5;1;38.931161,-77.010298
20566;Washington;DC;38.897074;-77.05535;-5;1;38.897074,-77.05535
33859;Lake Wales;FL;27.885359;-81.522998;-5;1;27.885359,-81.522998
63966;Wappapello;MO;36.947396;-90.28499;-6;1;36.947396,-90.28499
20425;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
06725;Waterbury;CT;41.365709;-72.927507;-5;1;41.365709,-72.927507
62473;Watson;IL;39.012089;-88.56383;-6;1;39.012089,-88.56383
20413;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98164;Seattle;WA;47.606139;-122.33186;-8;1;47.606139,-122.33186
74469;Warner;OK;35.493581;-95.30914;-6;1;35.493581,-95.30914
46582;Warsaw;IN;41.281518;-85.81927;-5;0;41.281518,-85.81927
46961;New Waverly;IN;40.765286;-86.1918;-5;0;40.765286,-86.1918
20043;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20062;Washington;DC;38.900009;-77.036948;-5;1;38.900009,-77.036948
20540;Washington;DC;38.887405;-77.004663;-5;1;38.887405,-77.004663
16367;Warren;PA;41.811682;-79.264322;-5;1;41.811682,-79.264322
98384;South Colby;WA;47.521803;-122.539637;-8;1;47.521803,-122.539637
99301;Pasco;WA;46.270249;-119.09462;-8;1;46.270249,-119.09462
20016;Washington;DC;38.94081;-77.08723;-5;1;38.94081,-77.08723
04573;Walpole;ME;43.949672;-69.55133000000001;-5;1;43.949672,-69.55133
72476;Walnut Ridge;AR;36.068015;-90.94429;-6;1;36.068015,-90.94429
17021;East Waterford;PA;40.354433;-77.65046;-5;1;40.354433,-77.65046
99110;Clayton;WA;48.012084;-117.57306;-8;1;48.012084,-117.57306
98851;Soap Lake;WA;47.400024;-119.4624;-8;1;47.400024,-119.4624
99224;Spokane;WA;47.632573;-117.49326;-8;1;47.632573,-117.49326
21793;Walkersville;MD;39.484843;-77.34668;-5;1;39.484843,-77.34668
25570;Wayne;WV;38.225065;-82.43909;-5;1;38.225065,-82.43909
98935;Mabton;WA;46.177732;-120.02966;-8;1;46.177732,-120.02966
76799;Waco;TX;31.541116;-97.16148;-6;1;31.541116,-97.16148
98922;Cle Elum;WA;47.19377;-120.91733;-8;1;47.19377,-120.91733
18472;Waymart;PA;41.579472;-75.39613;-5;1;41.579472,-75.39613
28466;Wallace;NC;34.738793;-77.97788;-5;1;34.738793,-77.97788
98530;Bucoda;WA;46.797382;-122.85123;-8;1;46.797382,-122.85123
98284;Sedro Woolley;WA;48.518653;-122.16545;-8;1;48.518653,-122.16545
98412;Tacoma;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
99324;College Place;WA;46.044936;-118.38466;-8;1;46.044936,-118.38466
20373;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98014;Carnation;WA;47.648232;-121.91265;-8;1;47.648232,-121.91265
98662;Vancouver;WA;45.671806;-122.57894;-8;1;45.671806,-122.57894
06708;Waterbury;CT;41.551601;-73.06262;-5;1;41.551601,-73.06262
16365;Warren;PA;41.853225;-79.15521;-5;1;41.853225,-79.15521
60079;Waukegan;IL;42.322814;-87.610053;-6;1;42.322814,-87.610053
54545;Manitowish Waters;WI;46.122746;-89.83996;-6;1;46.122746,-89.83996
99034;Tumtum;WA;47.858074;-117.74582;-8;1;47.858074,-117.74582
02453;Waltham;MA;42.370446;-71.23563;-5;1;42.370446,-71.23563
20380;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
46573;Wakarusa;IN;41.538432;-86.04261;-5;0;41.538432,-86.04261
64096;Waverly;MO;39.214193;-93.53825;-6;1;39.214193,-93.53825
64869;Waco;MO;37.206219;-94.335453;-6;1;37.206219,-94.335453
98857;Warden;WA;46.970666;-119.0672;-8;1;46.970666,-119.0672
20029;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20045;Washington;DC;38.896599;-77.0319;-5;1;38.896599,-77.0319
20081;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
06702;Waterbury;CT;41.555846;-73.0431;-5;1;41.555846,-73.0431
56483;Wadena;MN;46.439079;-95.137497;-6;1;46.439079,-95.137497
98166;Seattle;WA;47.458821;-122.34943;-8;1;47.458821,-122.34943
96792;Waianae;HI;21.434246;-158.17092;-10;0;21.434246,-158.17092
02879;Wakefield;RI;41.423601;-71.52322;-5;1;41.423601,-71.52322
98460;Tacoma;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
98508;Olympia;WA;46.978118;-122.702393;-8;1;46.978118,-122.702393
57073;Wakonda;SD;43.005861;-97.0545;-6;1;43.005861,-97.0545
98348;La Grande;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
99337;Kennewick;WA;46.169982;-119.10456;-8;1;46.169982,-119.10456
14568;Walworth;NY;43.134783;-77.28515;-5;1;43.134783,-77.28515
98304;Ashford;WA;46.75523;-122.01544;-8;1;46.75523,-122.01544
76707;Waco;TX;31.552266;-97.15957;-6;1;31.552266,-97.15957
61571;Washington;IL;40.701037;-89.44294;-6;1;40.701037,-89.44294
43708;Wayne;OH;39.922656;-81.433818;-5;1;39.922656,-81.433818
20013;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98310;Bremerton;WA;47.58675;-122.62371;-8;1;47.58675,-122.62371
17266;Walnut Bottom;PA;40.086522;-77.41026;-5;1;40.086522,-77.41026
28450;Lake Waccamaw;NC;34.319538;-78.51678;-5;1;34.319538,-78.51678
13601;Watertown;NY;43.976735;-75.91199;-5;1;43.976735,-75.91199
16048;North Washington;PA;41.04719;-79.808899;-5;1;41.04719,-79.808899
20058;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98339;Port Hadlock;WA;48.036882;-122.7599;-8;1;48.036882,-122.7599
98626;Kelso;WA;46.150433;-122.88566;-8;1;46.150433,-122.88566
98404;Tacoma;WA;47.212421;-122.4156;-8;1;47.212421,-122.4156
64092;Waldron;MO;39.228875;-94.805673;-6;1;39.228875,-94.805673
24984;Waiteville;WV;37.515131;-80.38284;-5;1;37.515131,-80.38284
99783;Wales;AK;65.612116;-168.08928;-9;1;65.612116,-168.08928
76711;Waco;TX;31.520296;-97.15099;-6;1;31.520296,-97.15099
20262;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20553;Washington;DC;38.887333;-77.023118;-5;1;38.887333,-77.023118
20560;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
44486;Warren;OH;41.317424;-80.761269;-5;1;41.317424,-80.761269
91789;Walnut;CA;34.018361;-117.85438;-8;1;34.018361,-117.85438
98416;Tacoma;WA;47.264577;-122.482076;-8;1;47.264577,-122.482076
98670;Wahkiacus;WA;45.859065;-121.14615;-8;1;45.859065,-121.14615
99218;Spokane;WA;47.751674;-117.4124;-8;1;47.751674,-117.4124
98616;Cougar;WA;46.06517;-122.29411;-8;1;46.06517,-122.29411
29691;Walhalla;SC;34.769994;-83.06882;-5;1;34.769994,-83.06882
94598;Walnut Creek;CA;37.91878;-122.02618;-8;1;37.91878,-122.02618
99153;Metaline Falls;WA;48.858518;-117.29833;-8;1;48.858518,-117.29833
20289;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
58077;Walcott;ND;46.533488;-96.93756;-6;1;46.533488,-96.93756
20749;Fort Washington;MD;38.833563;-76.877743;-5;1;38.833563,-76.877743
98177;Seattle;WA;47.740886;-122.36978;-8;1;47.740886,-122.36978
98396;Wilkeson;WA;47.106024;-122.0451;-8;1;47.106024,-122.0451
98683;Vancouver;WA;45.604075;-122.51035;-8;1;45.604075,-122.51035
20530;Washington;DC;38.897561;-77.026998;-5;1;38.897561,-77.026998
98355;Mineral;WA;46.711036;-122.0348;-8;1;46.711036,-122.0348
46801;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
44482;Warren;OH;41.317424;-80.761269;-5;1;41.317424,-80.761269
20319;Washington;DC;38.866924;-77.01424;-5;1;38.866924,-77.01424
02452;Waltham;MA;42.392496;-71.22153;-5;1;42.392496,-71.22153
98250;Friday Harbor;WA;48.55113;-123.07563;-8;1;48.55113,-123.07563
98539;Doty;WA;46.637787;-123.2798;-8;1;46.637787,-123.2798
99136;Hay;WA;46.669207;-117.96015;-8;1;46.669207,-117.96015
20073;Washington;DC;38.897011;-77.025098;-5;1;38.897011,-77.025098
36922;Ward;AL;32.304709;-88.17081;-6;1;32.304709,-88.17081
25419;Falling Waters;WV;39.58132;-77.8804;-5;1;39.58132,-77.8804
24892;War;WV;37.309666;-81.69546;-5;1;37.309666,-81.69546
20427;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99066;Deer Park;WA;47.951939;-117.472694;-8;1;47.951939,-117.472694
52353;Washington;IA;41.300042;-91.69743;-6;1;41.300042,-91.69743
32547;Fort Walton Beach;FL;30.447248;-86.62113;-6;1;30.447248,-86.62113
44481;Warren;OH;41.205342;-80.85756;-5;1;41.205342,-80.85756
46815;Fort Wayne;IN;41.105691;-85.06509;-5;0;41.105691,-85.06509
27981;Wanchese;NC;35.845045999999996;-75.63954;-5;1;35.845046,-75.63954
76702;Waco;TX;31.547516;-97.14433;-6;1;31.547516,-97.14433
98612;Cathlamet;WA;46.208318;-123.34624;-8;1;46.208318,-123.34624
98554;Lebam;WA;46.561375;-123.54788;-8;1;46.561375,-123.54788
25286;Walton;WV;38.617139;-81.39537;-5;1;38.617139,-81.39537
71375;Waterproof;LA;31.796575;-91.4343;-6;1;31.796575,-91.4343
82450;Wapiti;WY;44.463071;-109.415501;-7;1;44.463071,-109.415501
20036;Washington;DC;38.906778;-77.04148;-5;1;38.906778,-77.04148
20041;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98253;Greenbank;WA;48.085852;-122.57129;-8;1;48.085852,-122.57129
98950;Vantage;WA;46.880413;-119.98939;-8;1;46.880413,-119.98939
98027;Issaquah;WA;47.522828;-122.02921;-8;1;47.522828,-122.02921
98158;Seattle;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
99333;Hooper;WA;46.838747;-117.644337;-8;1;46.838747,-117.644337
20405;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
11793;Wantagh;NY;40.676649;-73.51122;-5;1;40.676649,-73.51122
24985;Wayside;WV;37.597231;-80.74638;-5;1;37.597231,-80.74638
53597;Waunakee;WI;43.182873;-89.45408;-6;1;43.182873,-89.45408
42462;Waverly;KY;37.729871;-87.81891;-6;1;37.729871,-87.81891
20597;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99320;Benton City;WA;46.263399;-119.47909;-8;1;46.263399,-119.47909
98370;Poulsbo;WA;47.743302;-122.63041;-8;1;47.743302,-122.63041
65771;Walnut Shade;MO;36.773538;-93.21227;-6;1;36.773538,-93.21227
43843;Walhonding;OH;40.3479;-82.17789;-5;1;40.3479,-82.17789
98448;Parkland;WA;47.136544;-122.422431;-8;1;47.136544,-122.422431
27889;Washington;NC;35.560439;-77.03459;-5;1;35.560439,-77.03459
20240;Washington;DC;38.897143;-77.040895;-5;1;38.897143,-77.040895
31502;Waycross;GA;31.018954;-82.416543;-5;1;31.018954,-82.416543
20433;Washington;DC;38.899996;-77.041976;-5;1;38.899996,-77.041976
98321;Buckley;WA;47.155649;-122.05255;-8;1;47.155649,-122.05255
99037;Veradale;WA;47.643346;-117.19993;-8;1;47.643346,-117.19993
98037;Lynnwood;WA;47.848237;-122.28348;-8;1;47.848237,-122.28348
98843;Orondo;WA;47.745842;-120.09326;-8;1;47.745842,-120.09326
99180;Usk;WA;48.295497;-117.29236;-8;1;48.295497,-117.29236
53184;Walworth;WI;42.532636;-88.59862;-6;1;42.532636,-88.59862
44281;Wadsworth;OH;41.037664;-81.73368;-5;1;41.037664,-81.73368
20088;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
01092;West Warren;MA;42.210777;-72.23904;-5;1;42.210777,-72.23904
65663;Half Way;MO;37.586048;-93.23617;-6;1;37.586048,-93.23617
97885;Wallowa;OR;45.568843;-117.52645;-8;1;45.568843,-117.52645
99125;Endicott;WA;46.941628;-117.7293;-8;1;46.941628,-117.7293
98500;Tumwater;WA;46.985519;-122.907649;-8;1;46.985519,-122.907649
46865;Fort Wayne;IN;41.126298;-85.090669;-5;0;41.126298,-85.090669
40076;Waddy;KY;38.122088;-85.06677;-5;1;38.122088,-85.06677
46885;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
73093;Washington;OK;35.089882;-97.48837;-6;1;35.089882,-97.48837
27588;Wake Forest;NC;35.973108;-78.450754;-5;1;35.973108,-78.450754
60084;Wauconda;IL;42.263181;-88.14328;-6;1;42.263181,-88.14328
40047;Mount Washington;KY;38.045982;-85.55467;-5;1;38.045982,-85.55467
66547;Wamego;KS;39.220965;-96.31279;-6;1;39.220965,-96.31279
20075;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99208;Spokane;WA;47.740491;-117.43916;-8;1;47.740491,-117.43916
98101;Seattle;WA;47.61067;-122.33438;-8;1;47.61067,-122.33438
20555;Washington;DC;38.900011;-77.040149;-5;1;38.900011,-77.040149
99302;Pasco;WA;46.234957;-119.094271;-8;1;46.234957,-119.094271
98074;Sammamish;WA;47.625364;-122.045347;-8;1;47.625364,-122.045347
98264;Lynden;WA;48.943476;-122.45723;-8;1;48.943476,-122.45723
76703;Waco;TX;31.553646;-97.203166;-6;1;31.553646,-97.203166
98188;Seattle;WA;47.450321;-122.27472;-8;1;47.450321,-122.27472
99104;Belmont;WA;47.079345;-117.176954;-8;1;47.079345,-117.176954
89704;Washoe Valley;NV;39.27521;-119.7908;-8;1;39.27521,-119.7908
17777;Watsontown;PA;41.096505;-76.84924;-5;1;41.096505,-76.84924
98385;South Prairie;WA;47.138345;-122.09819;-8;1;47.138345,-122.09819
20880;Washington Grove;MD;39.139535;-77.17592;-5;1;39.139535,-77.17592
20038;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
46867;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
77483;Wadsworth;TX;28.83088;-95.93391;-6;1;28.83088,-95.93391
98367;Port Orchard;WA;47.470971;-122.66335;-8;1;47.470971,-122.66335
98249;Freeland;WA;48.029176;-122.54222;-8;1;48.029176,-122.54222
98624;Ilwaco;WA;46.312541;-124.02968;-8;1;46.312541,-124.02968
46896;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
56482;Wadena;MN;46.447659;-95.14289;-6;1;46.447659,-95.14289
46855;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
20522;Washington;DC;38.893217;-77.048957;-5;1;38.893217,-77.048957
53963;Waupun;WI;43.633781;-88.7351;-6;1;43.633781,-88.7351
98072;Woodinville;WA;47.758786;-122.10205;-8;1;47.758786,-122.10205
98584;Shelton;WA;47.224044;-123.10538;-8;1;47.224044,-123.10538
99147;Lincoln;WA;47.60894;-118.399551;-8;1;47.60894,-118.399551
98920;Brownstown;WA;46.56451;-120.694658;-8;1;46.56451,-120.694658
99006;Deer Park;WA;47.966471;-117.48145;-8;1;47.966471,-117.48145
29851;Warrenville;SC;33.530409;-81.81743;-5;1;33.530409,-81.81743
76705;Waco;TX;31.609834;-97.08821;-6;1;31.609834,-97.08821
77485;Wallis;TX;29.632221;-96.07144;-6;1;29.632221,-96.07144
66968;Washington;KS;39.815522;-97.06111;-6;1;39.815522,-97.06111
98252;Granite Falls;WA;48.070852;-121.82242;-8;1;48.070852,-121.82242
58281;Wales;ND;48.855352;-98.6171;-6;1;48.855352,-98.6171
05677;Waterbury Center;VT;44.375144;-72.71362;-5;1;44.375144,-72.71362
72176;Ward;AR;35.008529;-91.92244;-6;1;35.008529,-91.92244
17268;Waynesboro;PA;39.766281;-77.57241;-5;1;39.766281,-77.57241
20330;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
74083;Wann;OK;36.935821;-95.78336;-6;1;36.935821,-95.78336
05848;Lower Waterford;VT;44.382103;-71.919518;-5;1;44.382103,-71.919518
23889;Warfield;VA;36.912369;-77.75239;-5;1;36.912369,-77.75239
44854;New Washington;OH;40.954399;-82.85436;-5;1;40.954399,-82.85436
98112;Seattle;WA;47.629653;-122.29752;-8;1;47.629653,-122.29752
98378;Retsil;WA;47.687971;-122.729304;-8;1;47.687971,-122.729304
98421;Tacoma;WA;47.250681;-122.41213;-8;1;47.250681,-122.41213
02172;Watertown;MA;42.372596;-71.177998;-5;1;42.372596,-71.177998
32549;Fort Walton Beach;FL;30.661155;-86.594479;-6;1;30.661155,-86.594479
51365;Wallingford;IA;43.309573;-94.74784;-6;1;43.309573,-94.74784
01082;Ware;MA;42.270611;-72.26067;-5;1;42.270611,-72.26067
98060;Seattle;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
98526;Amanda Park;WA;47.463965;-124.02938;-8;1;47.463965,-124.02938
98819;Conconully;WA;48.559477;-119.75474;-8;1;48.559477,-119.75474
66546;Wakarusa;KS;38.895185;-95.71995;-6;1;38.895185,-95.71995
99159;Odessa;WA;47.338736;-118.70235;-8;1;47.338736,-118.70235
49969;Watersmeet;MI;46.258959;-89.26594;-6;1;46.258959,-89.26594
61777;Wapella;IL;40.240627;-88.96635;-6;1;40.240627,-88.96635
98850;Rock Island;WA;47.360902;-120.11338;-8;1;47.360902,-120.11338
98588;Tahuya;WA;47.433993;-123.02078;-8;1;47.433993,-123.02078
02880;Wakefield;RI;41.375317;-71.64393;-5;1;41.375317,-71.64393
20435;Washington;DC;38.899399;-77.040319;-5;1;38.899399,-77.040319
98623;Husum;WA;45.807631;-121.487682;-8;1;45.807631,-121.487682
06723;Waterbury;CT;41.365709;-72.927507;-5;1;41.365709,-72.927507
98642;Ridgefield;WA;45.795825;-122.69804;-8;1;45.795825,-122.69804
99029;Reardan;WA;47.693129;-117.86164;-8;1;47.693129,-117.86164
27587;Wake Forest;NC;35.97154;-78.52241;-5;1;35.97154,-78.52241
18976;Warrington;PA;40.240295;-75.13458;-5;1;40.240295,-75.13458
20416;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98333;Fox Island;WA;47.244053;-122.6199;-8;1;47.244053,-122.6199
83285;Wayan;ID;43.027278;-111.22042;-7;1;43.027278,-111.22042
95076;Watsonville;CA;36.922902;-121.77224;-8;1;36.922902,-121.77224
20542;Washington;DC;38.940761;-77.028348;-5;1;38.940761,-77.028348
98675;Yacolt;WA;45.843674;-122.39221;-8;1;45.843674,-122.39221
99363;Wallula;WA;46.059013;-118.88468;-8;1;46.059013,-118.88468
56180;Walnut Grove;MN;44.249331;-95.46821;-6;1;44.249331,-95.46821
98394;Vaughn;WA;47.336226;-122.78309;-8;1;47.336226,-122.78309
98607;Camas;WA;45.60916;-122.40547;-8;1;45.60916,-122.40547
29166;Ward;SC;33.90529;-81.70607;-5;1;33.90529,-81.70607
38695;Water Valley;MS;34.164116;-89.625197;-6;1;34.164116,-89.625197
29488;Walterboro;SC;32.89989;-80.67195;-5;1;32.89989,-80.67195
98148;Seattle;WA;47.443756;-122.33068;-8;1;47.443756,-122.33068
98641;Oysterville;WA;46.554;-124.02626;-8;1;46.554,-124.02626
62572;Waggoner;IL;39.370091;-89.67132;-6;1;39.370091,-89.67132
99220;Spokane;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
91788;Walnut;CA;33.786594;-118.298662;-8;1;33.786594,-118.298662
98923;Cowiche;WA;46.662006;-120.71558;-8;1;46.662006,-120.71558
57272;Wallace;SD;45.084154;-97.47891;-6;1;45.084154,-97.47891
31088;Warner Robins;GA;32.594698;-83.64873;-5;1;32.594698,-83.64873
98501;Olympia;WA;47.014718;-122.8819;-8;1;47.014718,-122.8819
98853;Stratford;WA;47.417461;-119.28312;-8;1;47.417461,-119.28312
20525;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99212;Spokane;WA;47.668926;-117.30668;-8;1;47.668926,-117.30668
65772;Washburn;MO;36.619334;-94.01825;-6;1;36.619334,-94.01825
49459;Walkerville;MI;43.733491;-86.11462;-5;1;43.733491,-86.11462
20559;Washington;DC;38.887405;-77.004663;-5;1;38.887405,-77.004663
20500;Washington;DC;38.894781;-77.036122;-5;1;38.894781,-77.036122
46802;Fort Wayne;IN;41.071681;-85.15101;-5;0;41.071681,-85.15101
46804;Fort Wayne;IN;41.054247;-85.23878;-5;0;41.054247,-85.23878
50703;Waterloo;IA;42.513636;-92.32418;-6;1;42.513636,-92.32418
98442;Tacoma;WA;47.308061;-122.418495;-8;1;47.308061,-122.418495
08089;Waterford Works;NJ;39.722622;-74.8503;-5;1;39.722622,-74.8503
98389;South Prairie;WA;47.137872;-122.09356;-8;1;47.137872,-122.09356
35182;Wattsville;AL;33.706786;-86.256658;-6;1;33.706786,-86.256658
98364;Port Gamble;WA;47.854503;-122.59122;-8;1;47.854503,-122.59122
98592;Union;WA;47.33179;-123.07403;-8;1;47.33179,-123.07403
20603;Waldorf;MD;38.631542;-76.95723;-5;1;38.631542,-76.95723
99133;Grand Coulee;WA;47.947097;-119.00713;-8;1;47.947097,-119.00713
20468;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
78673;Walburg;TX;30.741495;-97.589147;-6;1;30.741495,-97.589147
18977;Washington Crossing;PA;40.289939;-74.87885;-5;1;40.289939,-74.87885
